[(1/2, 0, 1/4, 49/4), (0, 1/902, 23/164, 106305/1804), (0, 0, 1/2, 49/2), (0, 0, 0, 82)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 839/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/946, 0, 993/473), (0, 1/473, 0, 1986/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/638, 0, 6768/319), (0, 1/319, 0, 4285/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/550, 0, 5514/275), (0, 1/275, 0, 4153/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/418, 0, 223/209), (0, 1/209, 0, 446/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/682, 0, 3567/341), (0, 1/341, 0, 7134/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/22, 0, 3/11), (0, 1/11, 0, 6/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 201/4), (0, 1/704, 25/128, 57135/1408), (0, 0, 1/2, 73/2), (0, 0, 0, 64)]
[(1/2, 1/374, 0, 718/187), (0, 1/187, 0, 1436/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 3/4, 29/4), (0, 1/462, 101/84, 2391/308), (0, 0, 3/2, 1/2), (0, 0, 0, 14)]
[(1/2, 1/814, 0, 2852/407), (0, 1/407, 0, 5704/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/374, 0, 3039/187), (0, 1/187, 0, 2899/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/682, 0, 3160/341), (0, 1/341, 0, 6320/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 41/4), (0, 1/616, 1/112, 49127/1232), (0, 0, 1/2, 41/2), (0, 0, 0, 56)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 36/55), (0, 0, 1, 0), (0, 0, 0, 5)]
