[(1/2, 1/1054, 1/34, 9565/1054), (0, 1/527, 1/17, 9565/527), (0, 0, 1/4, 71/4), (0, 0, 0, 34)]
[(1/2, 0, 0, 17/2), (0, 1/1054, 1/2, 4116/527), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/62, 0, 24/31), (0, 1/31, 0, 17/31), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/2294, 5/74, 1877/2294), (0, 1/1147, 5/37, 1877/1147), (0, 0, 1/2, 19/2), (0, 0, 0, 37)]
[(1/2, 1/1054, 0, 8022/527), (0, 1/527, 0, 7085/527), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/1054, 1/68, 52951/2108), (0, 1/527, 1/34, 17115/1054), (0, 0, 1/4, 81/4), (0, 0, 0, 34)]
[(1/2, 0, 0, 17/2), (0, 1/1054, 1/2, 8022/527), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/2542, 0, 50151/1271), (0, 1/1271, 0, 48191/1271), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 11/2), (0, 1/1364, 59/44, 1717/341), (0, 0, 2, 9), (0, 0, 0, 11)]
[(1/2, 1/2542, 0, 50709/1271), (0, 1/1271, 0, 49307/1271), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/1922, 0, 16423/961), (0, 1/961, 0, 3055/961), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 1/8, 377/8), (0, 1/744, 19/96, 4501/2976), (0, 0, 1/4, 185/4), (0, 0, 0, 48)]
[(1/2, 1/1054, 0, 4116/527), (0, 1/527, 0, 8232/527), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 1/2), (0, 1/62, 1/2, 24/31), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 3/2), (0, 1/1302, 289/42, 154/93), (0, 0, 7, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/8, 121/8), (0, 1/372, 7/48, 3137/1488), (0, 0, 1/4, 25/4), (0, 0, 0, 24)]
[(1/2, 1/930, 1/15, 2411/465), (0, 1/465, 2/15, 4822/465), (0, 0, 1/4, 79/4), (0, 0, 0, 30)]
[(1/2, 0, 0, 3/2), (0, 1/744, 37/24, 68/93), (0, 0, 4, 2), (0, 0, 0, 3)]
[(1/2, 1/1054, 0, 8022/527), (0, 1/527, 0, 16044/527), (0, 0, 1/4, 17/4), (0, 0, 0, 34)]
[(1/2, 0, 0, 11/2), (0, 1/1364, 29/44, 384/341), (0, 0, 2, 9), (0, 0, 0, 11)]
[(1/2, 1/1550, 3/50, 31327/1550), (0, 1/775, 3/25, 11952/775), (0, 0, 1/2, 11/2), (0, 0, 0, 25)]
[(1/2, 1/930, 11/60, 16309/1860), (0, 1/465, 7/60, 32153/1860), (0, 0, 1/4, 1/4), (0, 0, 0, 30)]
[(1/2, 1/3038, 17/49, 64318/1519), (0, 1/1519, 19/98, 52207/3038), (0, 0, 1/2, 37/2), (0, 0, 0, 49)]
[(1/2, 1/1426, 5/23, 1171/713), (0, 1/713, 17/92, 48583/2852), (0, 0, 1/4, 129/4), (0, 0, 0, 46)]
[(1/2, 1/2046, 13/66, 42983/2046), (0, 1/1023, 13/33, 9224/1023), (0, 0, 1/2, 7/2), (0, 0, 0, 33)]
[(1/2, 1/930, 7/30, 10433/930), (0, 1/465, 13/60, 41267/1860), (0, 0, 1/4, 1/4), (0, 0, 0, 30)]
[(1/2, 0, 1/8, 71/8), (0, 1/372, 11/48, 33827/1488), (0, 0, 1/4, 71/4), (0, 0, 0, 24)]
[(1/2, 1/1302, 4/21, 8332/651), (0, 1/651, 8/21, 2993/651), (0, 0, 1/2, 5/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 1/2), (0, 1/124, 3/4, 12/31), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 1/2294, 23/74, 5287/2294), (0, 1/1147, 9/74, 78247/2294), (0, 0, 1/2, 15/2), (0, 0, 0, 37)]
[(1/2, 1/1674, 4/27, 22282/837), (0, 1/837, 8/27, 21965/837), (0, 0, 1/2, 11/2), (0, 0, 0, 27)]
[(1/2, 0, 1/8, 199/8), (0, 1/496, 1/64, 28681/1984), (0, 0, 1/4, 71/4), (0, 0, 0, 32)]
[(1/2, 1/930, 1/15, 12889/465), (0, 1/465, 2/15, 11828/465), (0, 0, 1/4, 71/4), (0, 0, 0, 30)]
[(1/2, 0, 1/8, 103/8), (0, 1/558, 7/72, 43871/2232), (0, 0, 1/4, 103/4), (0, 0, 0, 36)]
[(1/2, 0, 1/8, 249/8), (0, 1/496, 3/64, 55589/1984), (0, 0, 1/4, 121/4), (0, 0, 0, 32)]
[(1/2, 1/1054, 0, 4116/527), (0, 1/527, 0, 8232/527), (0, 0, 1/4, 17/4), (0, 0, 0, 34)]
[(1/2, 1/930, 7/30, 7333/930), (0, 1/465, 7/15, 358/465), (0, 0, 1/2, 11/2), (0, 0, 0, 15)]
[(1/2, 1/558, 1/36, 16247/1116), (0, 1/279, 1/18, 6203/558), (0, 0, 1/4, 49/4), (0, 0, 0, 18)]
[(1/2, 1/558, 7/18, 3985/558), (0, 1/279, 5/18, 3227/558), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 1/1426, 21/46, 18865/1426), (0, 1/713, 19/46, 1367/1426), (0, 0, 1/2, 5/2), (0, 0, 0, 23)]
[(1/2, 0, 7/8, 15/8), (0, 1/434, 29/56, 333/248), (0, 0, 7/4, 15/4), (0, 0, 0, 4)]
[(1/2, 0, 1/8, 71/8), (0, 1/744, 23/96, 131663/2976), (0, 0, 1/4, 71/4), (0, 0, 0, 48)]
[(1/2, 1/682, 5/22, 10867/682), (0, 1/341, 9/44, 26759/1364), (0, 0, 1/4, 49/4), (0, 0, 0, 22)]
[(1/2, 1/1302, 5/42, 401/186), (0, 1/651, 5/21, 122/93), (0, 0, 7/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/1054, 9/34, 11983/1054), (0, 1/527, 1/34, 17115/1054), (0, 0, 1/2, 13/2), (0, 0, 0, 17)]
[(1/2, 1/558, 5/18, 4915/558), (0, 1/279, 1/18, 1181/558), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 1/806, 5/13, 3961/403), (0, 1/403, 7/26, 933/806), (0, 0, 1/2, 11/2), (0, 0, 0, 13)]
[(1/2, 1/1674, 10/27, 12331/837), (0, 1/837, 13/54, 20029/1674), (0, 0, 1/2, 35/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 23/2), (0, 1/1426, 35/46, 148/713), (0, 0, 1, 4), (0, 0, 0, 23)]
[(1/2, 0, 1/8, 249/8), (0, 1/620, 13/80, 20683/2480), (0, 0, 1/4, 89/4), (0, 0, 0, 40)]
[(1/2, 1/434, 3/7, 985/217), (0, 1/217, 5/14, 2855/434), (0, 0, 1/2, 5/2), (0, 0, 0, 7)]
[(1/2, 1/1674, 5/54, 34613/1674), (0, 1/837, 5/27, 12014/837), (0, 0, 1/2, 5/2), (0, 0, 0, 27)]
[(1/2, 1/1550, 11/25, 2349/775), (0, 1/775, 19/50, 871/1550), (0, 0, 1/2, 11/2), (0, 0, 0, 25)]
[(1/2, 1/310, 1/20, 1801/620), (0, 1/155, 1/10, 1801/310), (0, 0, 1/4, 39/4), (0, 0, 0, 10)]
[(1/2, 0, 1/8, 25/8), (0, 1/186, 5/24, 3571/744), (0, 0, 1/4, 25/4), (0, 0, 0, 12)]
[(1/2, 1/1302, 5/84, 103109/2604), (0, 1/651, 5/42, 48425/1302), (0, 0, 1/4, 47/4), (0, 0, 0, 42)]
[(1/2, 1/1302, 13/42, 12169/1302), (0, 1/651, 5/42, 21083/1302), (0, 0, 1/2, 5/2), (0, 0, 0, 21)]
[(1/2, 0, 1/8, 121/8), (0, 1/434, 11/56, 41949/1736), (0, 0, 1/4, 9/4), (0, 0, 0, 28)]
[(1/2, 1/2542, 3/82, 95807/2542), (0, 1/1271, 3/41, 43696/1271), (0, 0, 1/2, 29/2), (0, 0, 0, 41)]
[(1/2, 0, 1/8, 71/8), (0, 1/310, 7/40, 15103/1240), (0, 0, 1/4, 71/4), (0, 0, 0, 20)]
[(1/2, 1/1178, 3/19, 10316/589), (0, 1/589, 6/19, 9441/589), (0, 0, 1/2, 3/2), (0, 0, 0, 19)]
[(1/2, 1/806, 5/26, 4543/806), (0, 1/403, 5/13, 4543/403), (0, 0, 1/2, 23/2), (0, 0, 0, 13)]
[(1/2, 1/806, 2/13, 3434/403), (0, 1/403, 4/13, 1629/403), (0, 0, 1/2, 25/2), (0, 0, 0, 13)]
[(1/2, 1/1426, 5/46, 11239/1426), (0, 1/713, 5/23, 11239/713), (0, 0, 1/2, 15/2), (0, 0, 0, 23)]
[(1/2, 1/930, 4/15, 1109/465), (0, 1/465, 1/30, 9551/930), (0, 0, 1/2, 19/2), (0, 0, 0, 15)]
[(1/2, 1/806, 3/26, 3489/806), (0, 1/403, 3/13, 3489/403), (0, 0, 1/2, 15/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 1/2), (0, 1/496, 5/16, 3/31), (0, 0, 8, 0), (0, 0, 0, 1)]
[(1/2, 1/2046, 7/66, 5969/2046), (0, 1/1023, 7/33, 5969/1023), (0, 0, 1/2, 43/2), (0, 0, 0, 33)]
[(1/2, 1/2046, 17/66, 18679/2046), (0, 1/1023, 1/66, 54749/2046), (0, 0, 1/2, 49/2), (0, 0, 0, 33)]
[(1/2, 0, 0, 1/2), (0, 1/496, 123/16, 3/31), (0, 0, 8, 0), (0, 0, 0, 1)]
[(1/2, 1/1302, 10/21, 3124/651), (0, 1/651, 19/42, 24865/1302), (0, 0, 1/2, 23/2), (0, 0, 0, 21)]
[(1/2, 0, 1/8, 135/8), (0, 1/496, 11/64, 6051/1984), (0, 0, 1/4, 7/4), (0, 0, 0, 32)]
[(1/2, 0, 0, 3/2), (0, 1/372, 5/12, 74/93), (0, 0, 2, 1), (0, 0, 0, 3)]
[(1/2, 1/558, 4/9, 2504/279), (0, 1/279, 7/18, 3041/558), (0, 0, 1/2, 7/2), (0, 0, 0, 9)]
[(1/2, 0, 1/8, 7/8), (0, 1/372, 11/48, 2083/1488), (0, 0, 1/4, 7/4), (0, 0, 0, 24)]
[(1/2, 1/930, 1/60, 51649/1860), (0, 1/465, 1/30, 23749/930), (0, 0, 1/4, 71/4), (0, 0, 0, 30)]
[(1/2, 1/1426, 11/46, 10991/1426), (0, 1/713, 11/23, 10991/713), (0, 0, 1/2, 19/2), (0, 0, 0, 23)]
[(1/2, 1/1054, 13/34, 17501/1054), (0, 1/527, 9/34, 12341/1054), (0, 0, 1/2, 9/2), (0, 0, 0, 17)]
[(1/2, 0, 1/8, 25/8), (0, 1/558, 5/72, 39283/2232), (0, 0, 1/4, 25/4), (0, 0, 0, 36)]
[(1/2, 0, 1/8, 7/8), (0, 1/62, 1/8, 905/248), (0, 0, 1/4, 7/4), (0, 0, 0, 4)]
[(1/2, 1/434, 1/14, 885/434), (0, 1/217, 1/7, 885/217), (0, 0, 1/4, 23/4), (0, 0, 0, 14)]
[(1/2, 0, 1/8, 185/8), (0, 1/372, 11/48, 22109/1488), (0, 0, 1/4, 89/4), (0, 0, 0, 24)]
[(1/2, 1/682, 2/11, 3155/341), (0, 1/341, 4/11, 2559/341), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/1054, 4/17, 2566/527), (0, 1/527, 8/17, 5132/527), (0, 0, 1/2, 21/2), (0, 0, 0, 17)]
[(1/2, 1/186, 1/6, 265/186), (0, 1/93, 1/12, 1153/372), (0, 0, 1/4, 23/4), (0, 0, 0, 6)]
[(1/2, 1/930, 1/60, 40799/1860), (0, 1/465, 1/30, 12899/930), (0, 0, 1/4, 1/4), (0, 0, 0, 30)]
[(1/2, 1/682, 2/11, 6162/341), (0, 1/341, 5/44, 27131/1364), (0, 0, 1/4, 65/4), (0, 0, 0, 22)]
[(1/2, 1/806, 4/13, 2194/403), (0, 1/403, 3/26, 9985/806), (0, 0, 1/2, 23/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 3/2), (0, 1/372, 19/12, 260/93), (0, 0, 2, 2), (0, 0, 0, 3)]
[(1/2, 1/434, 5/28, 5893/868), (0, 1/217, 3/28, 1587/868), (0, 0, 1/4, 47/4), (0, 0, 0, 14)]
[(1/2, 1/310, 1/5, 489/155), (0, 1/155, 3/20, 5307/620), (0, 0, 1/4, 31/4), (0, 0, 0, 10)]
[(1/2, 0, 0, 5/2), (0, 1/620, 37/20, 322/155), (0, 0, 2, 2), (0, 0, 0, 5)]
